ID	Database	Citation
16829981	Pubmed	"EGF-ERBB signalling: towards the systems level. Citri A, Yarden Y. Nat Rev Mol Cell Biol. 2006 Jul;7(7):505–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16829981"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16829981"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16829981"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
