ID	Database	Citation
11413485	Pubmed	"The versatility and universality of calcium signalling. Berridge MJ, Lipp P, Bootman MD. Nat Rev Mol Cell Biol. 2000 Oct;1(1):11–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11413485"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11413485"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11413485"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
